doc_id,year,pope,region,persons,summary,is_dispute,is_dispute_conf,dispute_parties,dispute_parties_conf,matched_principal,domain,domain_conf,domain_other_detail
26774,1309,Clément V (1305-1314),France,"Philippe IV, Roi de France (addressee)","The pope tells the king he gives good news of his health and defers decision on a marriage dispensation for the son of Guillaume of Flandria with the daughter of the count of Saint-Pol, having heard the marriage displeases the countess. A news/deferred-dispensation letter, not a dispute. Philip IV is the addressee.",no,high,,,,marriage,medium,
26775,1305,Clément V (1305-1314),France,"Philippe IV, Roi de France (addressee)","Letter from Clement V to Philip IV concerning the king's defensive measures during war (coinage debasement, subsidies and exactions imposed on churches and clergy, seizures of ecclesiastical goods) for which Philip seeks absolution/favor. The recital concerns past fiscal exactions on the Church as background to a request; no live two-party adjudication. Philip IV is addressee.",no,low,,,,other,medium,"fiscal: coinage debasement and exactions on church goods, absolution sought"
26783,1308,Clément V (1305-1314),France,"Philippe IV, Roi de France (addressee)","The pope acknowledges receiving Philip's envoys (Pierre de Latilly, Guillaume de Plaisians) with petitions on peace with the Flemings, the Templar affair, and counterfeiters, and after consulting the cardinals sends his ordinance back. A diplomatic news/reply letter, not the adjudication of a dispute. Philip IV is the addressee.",no,medium,,,,other,medium,"diplomatic correspondence covering multiple affairs (Flanders peace, Templars, coinage)"
26784,1310,Clément V (1305-1314),France,"Philippe IV, Roi de France (addressee)","The pope sends Philip IV letters from the bishop of Valence with bad news about the war of Granada (the Reconquista campaign against Almería). A news/communication letter about the crusade-front, not a dispute. Philip IV is the addressee.",no,high,,,,crusade,medium,
26785,1311,Clément V (1305-1314),France,"Philippe IV, Roi de France (addressee) | Edward II, King of England (subject_or_mention)","The pope excuses to Philip IV the absence of Edward II from the Council of Vienne, the troubles of England preventing his coming, and discusses reforming the state of England. A diplomatic letter, not a dispute. Philip IV is addressee; Edward II is the subject excused.",no,high,,,,other,medium,diplomatic correspondence on the Council of Vienne and English affairs
26786,1311,Clément V (1305-1314),France,"Philippe IV, Roi de France (addressee)","The pope accredits Geoffroy du Plessis to make verbal communications to the king regarding the judgment of the master and chief dignitaries of the Templar order. A credence/accreditation letter, not a dispute. Philip IV is the addressee.",no,high,,,,other,medium,accreditation of envoy regarding Templar judgment
26787,1311,Clément V (1305-1314),France,"Philippe IV, Roi de France (addressee)","The pope informs Philip IV that he has imprisoned nine Templars who offered to defend their order, and urges the king to take precautions. A news letter on the Templar proceedings, not a two-party dispute. Philip IV is the addressee.",no,high,,,,other,medium,news on Templar proceedings/heresy trial
26788,1312,Clément V (1305-1314),France,"Philippe IV, Roi de France (addressee)","The pope asks Philip IV to help the Hospitallers take possession of the Templars' goods, which the Council of Vienne assigned to the Hospital of St John of Jerusalem. An administrative request regarding transfer of property, not a live two-party dispute. Philip IV is the addressee.",no,medium,,,,ecclesiastical_property,medium,
26789,1312,Clément V (1305-1314),France,"Philippe IV, Roi de France (addressee)","In addition to the six-year tithe granted to Philip by the Council of Vienne, the pope cedes the king his own one-year tithe and grants a further four-year tithe for the Holy Land crusade. A crusade-finance grant, not a dispute. Philip IV is the addressee/beneficiary.",no,high,,,,crusade,high,
26790,1312,Clément V (1305-1314),France,"Philippe IV, Roi de France (addressee)","The pope asks Philip IV what conduct he should adopt toward the Sultan, who is said to be disposed to restore the Holy Land. A diplomatic consultation about the Holy Land, not a dispute. Philip IV is the addressee.",no,high,,,,crusade,medium,
26791,1313,Clément V (1305-1314),France,"Philippe IV, Roi de France (addressee) | Louis X, Roi de France (subject_or_mention)","The pope excuses Albert de Châteaunoir, Hospitaller preceptor, whom the king had accused of wanting to meddle in administering the order's goods in France. The friction is between the crown (Philip's complaint) and the Hospitaller preceptor (unmatched ecclesiastical) over administration of the order's French goods; the pope mediates/excuses him. Philip IV is addressee; Louis (king of Navarre) a mention.",yes,medium,church_v_lay,medium,yes,ecclesiastical_property,medium,
26793,1313,Clément V (1305-1314),France,"Philippe IV, Roi de France (addressee)","Clement transmits to Philip IV the bulls allowing Cardinal Nicolas de Fréauville to absolve the Flemings from the excommunication they incurred for violating the peace with the count of Flanders, leaving it to the king whether to deliver the bulls. The recited matter is the Flemings' breach of peace and resulting excommunication; the operative act is transmitting absolution faculties (excommunication relief). Philip IV is the addressee handling the bulls.",no,low,,,,excommunication,high,
26794,1308,Clément V (1305-1314),France,"Philippe IV, Roi de France (requestor)","Clement V, at the insistent request of King Philip IV, concedes to the inquisitor Guillaume de Paris (and other French inquisitors) that he may proceed against individual Templars only together with the prelates of the realm, rebuking him for having proceeded presumptuously. An administrative instruction on Inquisition procedure, not a two-party dispute. Philip IV appears as requestor.",no,medium,,,,other,medium,Inquisition procedure against Templars
26797,1307,Clément V (1305-1314),France,"Philippe IV, Roi de France (addressee) | Edward II, King of England (subject_or_mention) | Edward I 'Longshanks', King of England (subject_or_mention)","The pope informs Philip IV that Edward II has ordered the restitution of the castle of Mauléon and is ready to make peace with France per the earlier conventions, and urges Philip to have the castle restored without delay. The operative matter is the Anglo-French peace/territorial settlement (Mauléon castle, lands) between Philip (matched) and Edward II (matched), with the pope mediating. Philip is addressee; Edward I a mention.",yes,medium,lay_v_lay,high,yes,secular_territorial,high,
26807,1267,Clément IV (1265-1268),France,"Louis IX, Roi de France (addressee)","Clement IV grants crusade indulgences to those who contribute to Louis IX's expedition to the Holy Land, the king having taken the cross. A crusade-finance/indulgence grant, not a dispute. Louis IX is the addressee/crusader.",no,high,,,,crusade,high,
26809,1261,Alexandre IV (1254-1261),,"Manfredo I von Hohenstaufen, King of Naples and Sicily (subject_or_mention)","Alexander IV orders the bishop of Alatri to preach the crusade in his diocese against Manfred, the deposed prince of Taranto and persecutor of the Roman Church, granting Holy-Land-equivalent indulgences to those who take the cross against him. A political-crusade mandate. Manfred (matched) is the target of the crusade, an actual adversary of the Church. This is a live conflict between the papacy and Manfred over Rome/the realm.",yes,medium,church_v_lay,medium,yes,crusade,high,
26810,1261,Alexandre IV (1254-1261),,"Manfredo I von Hohenstaufen, King of Naples and Sicily (subject_or_mention)","Alexander IV reinforces his earlier mandate to the bishop of Alatri to preach and promote the crusade against Manfred and his supporters, urging crusaders to prepare arms to resist Manfred's designs on Rome. A political-crusade mandate against Manfred (matched), an actual papal adversary. Live conflict between papacy and Manfred.",yes,medium,church_v_lay,medium,yes,crusade,high,
26833,1196,Célestin III (1191-1198),HRE,"Friedrich I 'Barbarossa' Hohenstaufen, Holy Roman Emperor (subject_or_mention)","Celestine III charges three prelates to ensure the chapel of Pürten is restored to the monastery of Gars if it was violently taken from it in favor of the church of Au, and to protect Gars against the encroachments of the count of Mödling. The live dispute is between Gars and the church of Au (both unmatched ecclesiastical) over the chapel, plus protection against the count of Mödling. Emperor Frederick I appears only in the background history (his earlier intrusion of a cleric).",yes,high,church_v_church,medium,no,ecclesiastical_property,high,
26885,1229,Grégoire IX (1227-1241),France,"Louis IX, Roi de France (subject_or_mention) | Philippe II Auguste Capet, Roi de France (subject_or_mention)","Gregory IX rebukes Bishop William of Auvergne of Paris for his conduct toward the University, accusing him of being responsible for the dispersal of the schools from Paris. The conflict is between the bishop of Paris (unmatched) and the University of Paris (unmatched); the pope censures the bishop. The French kings appear only as incidental mentions.",yes,medium,church_v_church,low,no,ecclesiastical_appointments,medium,
26890,1233,Grégoire IX (1227-1241),France,"Thibaut I (IV), Rey de Navarre (subject_or_mention)","Gregory IX entrusts Bishop William of Auvergne (Paris) with reforming the finances of the abbey of Lagny, burdened by usurious debts, ordering measures to repay creditors. An administrative reform of a monastery's finances, not a dispute. Count Thibaut of Champagne appears only as a co-attestor of the situation in supporting letters.",no,high,,,,ecclesiastical_appointments,medium,
26891,1233,Grégoire IX (1227-1241),England,"Louis IX, Roi de France (addressee) | Henry III, King of England (subject_or_mention)","Gregory IX exhorts the king of France to make peace with the king of England, offering papal mediation, in part for the sake of the Holy Land. The operative matter is the Anglo-French peace between Louis IX (matched, addressee) and Henry III (matched); the pope mediates the inter-realm conflict.",yes,medium,lay_v_lay,high,yes,secular_territorial,high,
